BRANCH_CODE,CREDIT_CARD_NO,CUST_SSN,DAY,MONTH,TRANSACTION_ID,TRANSACTION_TYPE,TRANSACTION_VALUE,YEAR
78,4210653393519455,123459803,19,8,1095,Healthcare,4.57,2018
31,4210653393519455,123459803,15,7,1096,Test,73.2,2018
11,4210653393519455,123459803,2,3,1097,Test,24.42,2018
72,4210653393519455,123459803,2,6,1098,Education,79.36,2018
89,4210653393519455,123459803,8,9,1099,Entertainment,78.31,2018
50,4210653382353446,123459798,23,4,1100,Grocery,81.43,2018
17,4210653382353446,123459798,16,5,1101,Healthcare,4.08,2018
170,4210653382353446,123459798,1,1,1102,Entertainment,69.22,2018
76,4210653382353446,123459798,11,7,1103,Bills,19.09,2018
117,4210653382353446,123459798,3,5,1104,Bills,50.67,2018
149,4210653382353446,123459798,27,7,1105,Grocery,52.73,2018
164,4210653382353446,123459798,13,12,1106,Healthcare,30.41,2018
40,4210653382353446,123459798,8,5,1107,Entertainment,17.78,2018
100,4210653382353446,123459798,19,9,1108,Grocery,60.37,2018
66,4210653382353446,123459798,27,9,1109,Test,70.71,2018
58,4210653382353446,123459798,10,3,1110,Bills,40.26,2018
31,4210653382353446,123459798,18,10,1111,Entertainment,63.27,2018
21,4210653340182715,123459797,28,12,1112,Gas,26.85,2018
149,4210653340182715,123459797,7,2,1113,Education,57.52,2018
1,4210653340182715,123459797,16,1,1114,Healthcare,57.21,2018
45,4210653340182715,123459797,18,8,1115,Education,11.02,2018
149,4210653340182715,123459797,1,7,1116,Gas,22.03,2018
63,4210653340182715,123459797,1,6,1117,Test,99.95,2018
25,4210653340182715,123459797,21,12,1118,Gas,36.29,2018
1,4210653340182715,123459797,25,8,1119,Test,44.85,2018
51,4210653340182715,123459797,20,7,1120,Test,3.65,2018
21,4210653340182715,123459797,21,2,1121,Test,99.5,2018
166,4210653340182715,123459797,1,9,1122,Entertainment,91.14,2018
10,4210653340182715,123459797,5,10,1123,Grocery,84.38,2018
18,4210653340182715,123459797,13,12,1124,Grocery,39.36,2018
30,4210653340182715,123459797,25,8,1125,Grocery,9.19,2018
17,4210653340182715,123459797,17,2,1126,Bills,83.25,2018
166,4210653340182715,123459797,17,7,1127,Test,30.67,2018
156,4210653340182715,123459797,17,3,1128,Test,5.9,2018
8,4210653340182715,123459797,24,12,1129,Test,79.97,2018
89,4210653340182715,123459797,19,9,1130,Healthcare,88.85,2018
24,4210653340182715,123459797,28,10,1131,Healthcare,59.39,2018
170,4210653340182715,123459797,20,8,1132,Healthcare,7.19,2018
83,4210653340182715,123459797,24,1,1133,Entertainment,12.83,2018
166,4210653340182715,123459797,13,10,1134,Education,89.22,2018
2,4210653340182715,123459797,13,2,1135,Gas,81.77,2018
111,4210653340182715,123459797,13,12,1136,Entertainment,27.11,2018
27,4210653340182715,123459797,15,3,1137,Education,47.09,2018
22,4210653340182715,123459797,5,12,1138,Bills,27.63,2018
80,4210653340182715,123459797,9,4,1139,Test,61.66,2018
66,4210653340182715,123459797,9,3,1140,Test,63.93,2018
111,4210653340182715,123459797,25,4,1141,Test,19.25,2018
131,4210653340182715,123459797,3,7,1142,Education,29.05,2018
178,4210653340182715,123459797,9,4,1143,Gas,39.54,2018
104,4210653340182715,123459797,7,3,1144,Bills,70.07,2018
40,4210653340182715,123459797,16,8,1145,Bills,97.21,2018
15,4210653340182715,123459797,13,3,1146,Bills,18.3,2018
12,4210653340182715,123459797,6,8,1147,Healthcare,87.03,2018
109,4210653340182715,123459797,22,3,1148,Grocery,87.75,2018
59,4210653340182715,123459797,6,4,1149,Test,99.44,2018
180,4210653340182715,123459797,3,8,1150,Grocery,49.49,2018
77,4210653340182715,123459797,24,8,1151,Bills,69.14,2018
188,4210653340182715,123459797,11,9,1152,Education,53.87,2018
91,4210653340182715,123459797,25,6,1153,Healthcare,19.3,2018
60,4210653340182715,123459797,22,10,1154,Bills,23.97,2018
48,4210653340182715,123459797,11,2,1155,Bills,20.97,2018
15,4210653340182715,123459797,10,6,1156,Bills,47.2,2018
73,4210653340182715,123459797,27,3,1157,Test,85.66,2018
23,4210653340182715,123459797,2,9,1158,Entertainment,51.5,2018
77,4210653340182715,123459797,22,11,1159,Healthcare,24.68,2018
125,4210653340182715,123459797,21,9,1160,Entertainment,39.13,2018
25,4210653340182715,123459797,16,3,1161,Bills,73.61,2018
74,4210653340182715,123459797,13,4,1162,Bills,54.71,2018
52,4210653340182715,123459797,16,7,1163,Education,39.05,2018
14,4210653340182715,123459797,14,6,1164,Gas,52.33,2018
124,4210653340182715,123459797,25,8,1165,Gas,48.94,2018
77,4210653340182715,123459797,25,8,1166,Healthcare,57.2,2018
188,4210653340182715,123459797,13,1,1167,Healthcare,35.57,2018
12,4210653340182715,123459797,7,8,1168,Entertainment,34.58,2018
8,4210653340182715,123459797,25,3,1169,Grocery,81.53,2018
48,4210653340182715,123459797,16,6,1170,Entertainment,93.08,2018
12,4210653340182715,123459797,4,5,1171,Bills,59.83,2018
99,4210653340182715,123459797,23,11,1172,Education,93.39,2018
63,4210653340182715,123459797,27,11,1173,Education,24.02,2018
18,4210653340182715,123459797,12,1,1174,Gas,13.18,2018
121,4210653340182715,123459797,14,5,1175,Healthcare,100.52,2018
78,4210653340182715,123459797,15,5,1176,Entertainment,94.53,2018
180,4210653340182715,123459797,15,6,1177,Bills,51.65,2018
1,4210653340182715,123459797,15,10,1178,Education,84.12,2018
36,4210653340182715,123459797,11,6,1179,Test,92.52,2018
11,4210653340182715,123459797,5,9,1180,Entertainment,88.9,2018
42,4210653340182715,123459797,15,9,1181,Gas,56.6,2018
114,4210653340182715,123459797,6,8,1182,Test,58.72,2018
46,4210653340182715,123459797,10,2,1183,Test,73.14,2018
27,4210653340182715,123459797,4,6,1184,Healthcare,79.23,2018
175,4210653340182715,123459797,14,5,1185,Gas,94.4,2018
57,4210653340182715,123459797,23,5,1186,Grocery,78.91,2018
67,4210653340182715,123459797,9,12,1187,Healthcare,44.21,2018
15,4210653340182715,123459797,24,9,1188,Entertainment,34.59,2018
51,4210653325735590,123459788,15,6,1189,Test,81.73,2018
21,4210653325735590,123459788,13,4,1190,Healthcare,24.31,2018
73,4210653325735590,123459788,27,8,1191,Test,47.74,2018
8,4210653325735590,123459788,6,9,1192,Healthcare,27.27,2018
78,4210653325735590,123459788,3,3,1193,Entertainment,22.27,2018
131,4210653325735590,123459788,22,2,1194,Test,45.71,2018
4,4210653325735590,123459788,3,12,1195,Gas,82.01,2018
160,4210653325735590,123459788,16,12,1196,Test,25.89,2018
7,4210653325735590,123459788,16,6,1197,Healthcare,42.03,2018
149,4210653325735590,123459788,25,6,1198,Grocery,83.69,2018
27,4210653325735590,123459788,3,7,1199,Grocery,27.82,2018
79,4210653325735590,123459788,1,2,1200,Entertainment,36.29,2018
85,4210653325735590,123459788,12,11,1201,Bills,15.28,2018
103,4210653325735590,123459788,10,10,1202,Gas,43.12,2018
85,4210653325735590,123459788,2,5,1203,Grocery,23.76,2018
35,4210653325735590,123459788,13,8,1204,Entertainment,68.02,2018
17,4210653325735590,123459788,27,11,1205,Healthcare,29.08,2018
107,4210653325735590,123459788,1,10,1206,Education,9.19,2018
5,4210653325735590,123459788,17,7,1207,Bills,29.15,2018
103,4210653385358208,123459771,8,3,1208,Test,44.63,2018
24,4210653385358208,123459771,1,2,1209,Education,69.25,2018
42,4210653385358208,123459771,15,12,1210,Gas,61.56,2018
117,4210653385358208,123459771,7,11,1211,Entertainment,81.59,2018
76,4210653385358208,123459771,22,1,1212,Grocery,39.68,2018
57,4210653385358208,123459771,18,6,1213,Bills,56.37,2018
90,4210653385358208,123459771,15,4,1214,Entertainment,5.76,2018
23,4210653385358208,123459771,11,2,1215,Bills,70.86,2018
70,4210653385358208,123459771,16,5,1216,Bills,78.31,2018
91,4210653385358208,123459771,22,2,1217,Grocery,16.12,2018
53,4210653385358208,123459771,12,4,1218,Education,77.25,2018
25,4210653385358208,123459771,25,12,1219,Grocery,38.54,2018
2,4210653385358208,123459771,13,7,1220,Healthcare,13.52,2018
69,4210653385358208,123459771,14,10,1221,Bills,99.03,2018
90,4210653385358208,123459771,11,4,1222,Education,71.23,2018
164,4210653385358208,123459771,18,7,1223,Grocery,52.55,2018
115,4210653385358208,123459771,17,1,1224,Test,16.31,2018
75,4210653385358208,123459771,23,9,1225,Entertainment,11.57,2018
170,4210653385358208,123459771,15,6,1226,Gas,7.35,2018
58,4210653385358208,123459771,23,5,1227,Bills,36.38,2018
95,4210653385358208,123459771,21,3,1228,Bills,1.84,2018
107,4210653385358208,123459771,18,8,1229,Education,75.63,2018
188,4210653385358208,123459771,1,2,1230,Gas,68.87,2018
83,4210653385358208,123459771,23,2,1231,Entertainment,90.57,2018
164,4210653385358208,123459771,7,3,1232,Test,45.34,2018
14,4210653385358208,123459771,1,8,1233,Test,79.85,2018
78,4210653385358208,123459771,9,7,1234,Grocery,17.81,2018
19,4210653385358208,123459771,20,2,1235,Healthcare,75.07,2018
7,4210653385358208,123459771,27,8,1236,Healthcare,87.67,2018
125,4210653385358208,123459771,21,12,1237,Education,15.53,2018
73,4210653385358208,123459771,14,9,1238,Education,67.61,2018
145,4210653385358208,123459771,12,9,1239,Grocery,34.14,2018
192,4210653385358208,123459771,10,1,1240,Gas,92.85,2018
131,4210653385358208,123459771,18,7,1241,Bills,90.42,2018
12,4210653385358208,123459771,16,7,1242,Education,18.5,2018
20,4210653385358208,123459771,13,8,1243,Education,36.95,2018
164,4210653385358208,123459771,7,3,1244,Test,1.71,2018
139,4210653385358208,123459771,7,12,1245,Gas,76.89,2018
156,4210653385358208,123459771,6,11,1246,Gas,23.2,2018
50,4210653385358208,123459771,28,10,1247,Healthcare,1.64,2018
50,4210653385358208,123459771,9,1,1248,Grocery,85.91,2018
45,4210653385358208,123459771,24,11,1249,Grocery,29.57,2018
32,4210653385358208,123459771,12,8,1250,Grocery,30.51,2018
54,4210653385358208,123459771,12,5,1251,Test,12.21,2018
10,4210653385358208,123459771,25,11,1252,Education,82.72,2018
12,4210653385358208,123459771,10,6,1253,Gas,96.72,2018
23,4210653385358208,123459771,12,6,1254,Entertainment,12.26,2018
38,4210653385358208,123459771,12,10,1255,Bills,43.43,2018
135,4210653385358208,123459771,21,3,1256,Education,32.22,2018
67,4210653385358208,123459771,28,7,1257,Gas,18.61,2018
27,4210653385358208,123459771,23,1,1258,Bills,87.87,2018
168,4210653385358208,123459771,17,12,1259,Education,83.32,2018
168,4210653385358208,123459771,22,1,1260,Gas,64.62,2018
23,4210653385358208,123459771,22,6,1261,Gas,87.16,2018
32,4210653385358208,123459771,17,11,1262,Healthcare,90.4,2018
3,4210653385358208,123459771,16,3,1263,Entertainment,76.1,2018
54,4210653385358208,123459771,20,8,1264,Test,11.78,2018
26,4210653385358208,123459771,12,6,1265,Entertainment,11.79,2018
27,4210653385358208,123459771,23,2,1266,Entertainment,47.25,2018
126,4210653355971924,123459764,19,5,1267,Test,24.79,2018
32,4210653355971924,123459764,27,7,1268,Test,36.39,2018
52,4210653355971924,123459764,7,3,1269,Gas,1.71,2018
149,4210653355971924,123459764,16,6,1270,Test,84.03,2018
10,4210653355971924,123459764,3,8,1271,Gas,75.84,2018
63,4210653355971924,123459764,13,2,1272,Test,41.68,2018
107,4210653355971924,123459764,23,5,1273,Education,67.32,2018
111,4210653355971924,123459764,20,11,1274,Gas,75.55,2018
69,4210653355971924,123459764,14,10,1275,Grocery,14.24,2018
95,4210653355971924,123459764,12,1,1276,Bills,17.97,2018
119,4210653355971924,123459764,11,10,1277,Entertainment,13.89,2018
75,4210653355971924,123459764,18,12,1278,Healthcare,29.75,2018
111,4210653355971924,123459764,22,2,1279,Test,52.36,2018
54,4210653355971924,123459764,4,9,1280,Healthcare,94.4,2018
8,4210653355971924,123459764,1,8,1281,Gas,35.11,2018
48,4210653355971924,123459764,12,4,1282,Bills,41.18,2018
73,4210653355971924,123459764,11,10,1283,Education,5.07,2018
12,4210653355971924,123459764,27,2,1284,Education,98.61,2018
76,4210653355971924,123459764,17,12,1285,Education,32.5,2018
123,4210653355971924,123459764,12,3,1286,Healthcare,30.91,2018
43,4210653355971924,123459764,14,8,1287,Entertainment,84.7,2018
89,4210653355971924,123459764,1,3,1288,Education,49.05,2018
63,4210653355971924,123459764,27,4,1289,Healthcare,99.68,2018
16,4210653355971924,123459764,17,5,1290,Education,18.57,2018
173,4210653355971924,123459764,20,2,1291,Education,20.1,2018
72,4210653355971924,123459764,25,1,1292,Gas,42.4,2018
25,4210653355971924,123459764,14,10,1293,Healthcare,77.1,2018
24,4210653355971924,123459764,5,8,1294,Gas,72.31,2018
117,4210653355971924,123459764,13,8,1295,Bills,29.74,2018
8,4210653355971924,123459764,2,6,1296,Entertainment,35.02,2018
59,4210653355971924,123459764,8,12,1297,Entertainment,58.08,2018
18,4210653355971924,123459764,23,7,1298,Gas,11.99,2018
125,4210653355971924,123459764,15,5,1299,Gas,100.04,2018
7,4210653355971924,123459764,28,1,1300,Gas,48.33,2018
192,4210653355971924,123459764,15,1,1301,Gas,90.94,2018
77,4210653355971924,123459764,15,8,1302,Entertainment,43.34,2018
115,4210653310195948,123459758,23,9,1303,Gas,58.6,2018
111,4210653310195948,123459758,16,10,1304,Bills,77.28,2018
95,4210653310195948,123459758,2,7,1305,Entertainment,42.44,2018
57,4210653310195948,123459758,18,11,1306,Education,41.34,2018
20,4210653310195948,123459758,28,9,1307,Grocery,75.65,2018
57,4210653310195948,123459758,22,2,1308,Education,17.86,2018
67,4210653310195948,123459758,12,10,1309,Test,90.21,2018
11,4210653310195948,123459758,21,6,1310,Healthcare,16.64,2018
90,4210653310195948,123459758,14,12,1311,Bills,65.67,2018
40,4210653310195948,123459758,1,5,1312,Entertainment,50.68,2018
2,4210653310195948,123459758,8,12,1313,Education,46.45,2018
67,4210653310195948,123459758,22,3,1314,Entertainment,49.87,2018
15,4210653310195948,123459758,3,8,1315,Grocery,19.49,2018
57,4210653310195948,123459758,5,10,1316,Healthcare,35.92,2018
158,4210653310195948,123459758,28,2,1317,Entertainment,50.07,2018
37,4210653310195948,123459758,27,12,1318,Gas,42.68,2018
38,4210653310195948,123459758,12,7,1319,Bills,86.36,2018
91,4210653310195948,123459758,27,11,1320,Test,17.6,2018
23,4210653310195948,123459758,16,1,1321,Education,5.98,2018
15,4210653310195948,123459758,14,8,1322,Healthcare,5.34,2018
45,4210653310195948,123459758,3,2,1323,Entertainment,45.73,2018
14,4210653310195948,123459758,17,11,1324,Education,92.43,2018
56,4210653310195948,123459758,23,3,1325,Grocery,79.78,2018
103,4210653310195948,123459758,28,12,1326,Bills,8.58,2018
91,4210653310195948,123459758,27,4,1327,Bills,33.28,2018
54,4210653310195948,123459758,24,11,1328,Gas,71.07,2018
67,4210653310195948,123459758,23,7,1329,Test,90.98,2018
166,4210653310195948,123459758,12,7,1330,Entertainment,90.17,2018
95,4210653310195948,123459758,11,10,1331,Grocery,44.65,2018
28,4210653310195948,123459758,10,3,1332,Bills,4.62,2018
32,4210653310195948,123459758,18,11,1333,Healthcare,16.5,2018
29,4210653310195948,123459758,12,6,1334,Test,6.72,2018
3,4210653310195948,123459758,12,6,1335,Test,25.71,2018
44,4210653310195948,123459758,22,1,1336,Grocery,34.96,2018
170,4210653310195948,123459758,12,2,1337,Bills,29.42,2018
43,4210653310195948,123459758,18,6,1338,Bills,14.0,2018
80,4210653310195948,123459758,2,5,1339,Test,10.16,2018
90,4210653310195948,123459758,8,9,1340,Test,89.8,2018
95,4210653310195948,123459758,4,1,1341,Bills,8.79,2018
66,4210653310195948,123459758,13,12,1342,Bills,85.23,2018
54,4210653310195948,123459758,8,9,1343,Bills,80.26,2018
107,4210653310195948,123459758,18,2,1344,Bills,79.85,2018
53,4210653310195948,123459758,16,11,1345,Bills,54.26,2018
39,4210653310195948,123459758,2,8,1346,Test,47.05,2018
91,4210653310195948,123459758,27,10,1347,Gas,26.94,2018
144,4210653310195948,123459758,20,11,1348,Bills,40.53,2018
23,4210653310195948,123459758,28,11,1349,Entertainment,77.77,2018
160,4210653310195948,123459758,11,9,1350,Test,17.01,2018
1,4210653310195948,123459758,27,10,1351,Grocery,66.61,2018
77,4210653310195948,123459758,5,3,1352,Test,41.78,2018
74,4210653310195948,123459758,2,8,1353,Gas,34.8,2018
90,4210653310195948,123459758,16,10,1354,Test,93.88,2018
91,4210653310195948,123459758,2,10,1355,Grocery,75.15,2018
26,4210653310195948,123459758,8,10,1356,Education,57.94,2018
2,4210653310195948,123459758,21,12,1357,Test,6.45,2018
4,4210653310195948,123459758,24,3,1358,Gas,68.32,2018
20,4210653310195948,123459758,22,2,1359,Test,49.32,2018
111,4210653310195948,123459758,27,10,1360,Gas,56.2,2018
114,4210653310195948,123459758,24,9,1361,Bills,76.46,2018
117,4210653310195948,123459758,18,8,1362,Bills,24.02,2018
8,4210653310195948,123459758,22,5,1363,Entertainment,64.38,2018
21,4210653310195948,123459758,24,4,1364,Healthcare,30.23,2018
7,4210653310195948,123459758,19,3,1365,Bills,5.87,2018
47,4210653310195948,123459758,22,7,1366,Bills,90.35,2018
39,4210653310195948,123459758,21,7,1367,Test,19.58,2018
104,4210653310195948,123459758,14,6,1368,Education,66.88,2018
124,4210653310195948,123459758,27,6,1369,Test,70.38,2018
47,4210653310195948,123459758,8,12,1370,Entertainment,42.57,2018
114,4210653310195948,123459758,5,1,1371,Bills,17.84,2018
45,4210653310195948,123459758,28,4,1372,Grocery,85.82,2018
80,4210653310195948,123459758,18,9,1373,Grocery,64.91,2018
38,4210653310195948,123459758,22,11,1374,Grocery,44.54,2018
18,4210653310195948,123459758,15,12,1375,Education,47.97,2018
93,4210653310195948,123459758,7,9,1376,Entertainment,62.89,2018
38,4210653310195948,123459758,10,10,1377,Healthcare,41.44,2018
109,4210653310195948,123459758,7,7,1378,Entertainment,95.35,2018
115,4210653310195948,123459758,24,9,1379,Bills,79.4,2018
89,4210653310195948,123459758,16,9,1380,Gas,21.26,2018
136,4210653341807319,123459747,25,10,1381,Entertainment,20.02,2018
39,4210653341807319,123459747,14,3,1382,Education,3.96,2018
164,4210653341807319,123459747,9,4,1383,Gas,24.31,2018
192,4210653341807319,123459747,28,7,1384,Entertainment,16.48,2018
126,4210653341807319,123459747,16,11,1385,Entertainment,70.1,2018
28,4210653341807319,123459747,28,9,1386,Entertainment,53.99,2018
56,4210653341807319,123459747,18,5,1387,Gas,62.88,2018
16,4210653341807319,123459747,9,6,1388,Bills,75.94,2018
28,4210653341807319,123459747,24,8,1389,Bills,12.67,2018
164,4210653341807319,123459747,13,7,1390,Education,87.52,2018
27,4210653341807319,123459747,27,3,1391,Healthcare,76.4,2018
144,4210653341807319,123459747,4,6,1392,Entertainment,90.5,2018
178,4210653341807319,123459747,8,11,1393,Gas,38.31,2018
117,4210653341807319,123459747,7,10,1394,Healthcare,21.13,2018
35,4210653341807319,123459747,7,9,1395,Bills,77.47,2018
149,4210653341807319,123459747,17,7,1396,Entertainment,73.78,2018
15,4210653341807319,123459747,4,11,1397,Test,79.24,2018
4,4210653341807319,123459747,17,3,1398,Test,55.46,2018
24,4210653341807319,123459747,11,12,1399,Entertainment,11.54,2018
104,4210653341807319,123459747,12,5,1400,Gas,87.37,2018
31,4210653341807319,123459747,15,5,1401,Test,93.99,2018
31,4210653341807319,123459747,27,3,1402,Grocery,50.45,2018
85,4210653341807319,123459747,11,4,1403,Entertainment,9.86,2018
75,4210653341807319,123459747,11,5,1404,Education,99.77,2018
35,4210653341807319,123459747,6,1,1405,Gas,5.6,2018
145,4210653341807319,123459747,25,9,1406,Test,29.53,2018
115,4210653341807319,123459747,16,2,1407,Gas,75.83,2018
18,4210653317338150,123459742,3,11,1408,Education,94.75,2018
59,4210653317338150,123459742,7,3,1409,Grocery,67.67,2018
3,4210653317338150,123459742,28,10,1410,Gas,65.98,2018
95,4210653317338150,123459742,11,3,1411,Education,42.22,2018
25,4210653317338150,123459742,26,3,1412,Healthcare,49.81,2018
72,4210653317338150,123459742,26,1,1413,Healthcare,37.91,2018
111,4210653317338150,123459742,24,11,1414,Healthcare,88.17,2018
45,4210653317338150,123459742,21,3,1415,Education,78.7,2018
59,4210653317338150,123459742,15,12,1416,Test,40.39,2018
90,4210653317338150,123459742,19,12,1417,Test,98.56,2018
121,4210653317338150,123459742,11,11,1418,Test,62.39,2018
118,4210653317338150,123459742,14,1,1419,Healthcare,88.94,2018
49,4210653317338150,123459742,2,12,1420,Grocery,86.35,2018
95,4210653317338150,123459742,17,6,1421,Entertainment,69.36,2018
26,4210653317338150,123459742,5,11,1422,Grocery,9.64,2018
90,4210653317338150,123459742,28,7,1423,Entertainment,77.33,2018
12,4210653317338150,123459742,22,2,1424,Education,30.29,2018
89,4210653317338150,123459742,2,7,1425,Education,38.16,2018
63,4210653317338150,123459742,12,11,1426,Healthcare,36.23,2018
5,4210653317338150,123459742,20,8,1427,Entertainment,46.23,2018
109,4210653317338150,123459742,12,10,1428,Bills,69.99,2018
99,4210653317338150,123459742,15,9,1429,Healthcare,67.78,2018
109,4210653317338150,123459742,8,4,1430,Bills,14.6,2018
136,4210653317338150,123459742,5,5,1431,Education,83.03,2018
93,4210653317338150,123459742,9,6,1432,Grocery,22.35,2018
27,4210653317338150,123459742,19,10,1433,Grocery,97.86,2018
49,4210653317338150,123459742,24,1,1434,Test,90.92,2018
166,4210653317338150,123459742,23,3,1435,Healthcare,14.72,2018
43,4210653317338150,123459742,27,3,1436,Entertainment,18.02,2018
40,4210653317338150,123459742,10,3,1437,Grocery,100.56,2018
111,4210653317338150,123459742,28,4,1438,Grocery,56.7,2018
136,4210653317338150,123459742,10,4,1439,Test,97.08,2018
53,4210653317338150,123459742,27,11,1440,Grocery,29.81,2018
7,4210653317338150,123459742,19,11,1441,Healthcare,2.59,2018
19,4210653317338150,123459742,23,12,1442,Test,17.51,2018
115,4210653317338150,123459742,1,12,1443,Education,6.35,2018
75,4210653317338150,123459742,18,3,1444,Healthcare,23.92,2018
51,4210653317338150,123459742,5,11,1445,Education,45.52,2018
118,4210653317338150,123459742,14,10,1446,Healthcare,80.13,2018
59,4210653317338150,123459742,12,5,1447,Entertainment,33.02,2018
46,4210653317338150,123459742,20,8,1448,Grocery,36.75,2018
72,4210653317338150,123459742,27,2,1449,Entertainment,100.5,2018
16,4210653317338150,123459742,10,6,1450,Grocery,31.23,2018
32,4210653317338150,123459742,6,9,1451,Test,91.71,2018
16,4210653317338150,123459742,16,9,1452,Test,26.71,2018
103,4210653347101133,123459736,11,1,1453,Grocery,8.19,2018
114,4210653347101133,123459736,28,12,1454,Bills,78.69,2018
36,4210653347101133,123459736,6,8,1455,Healthcare,73.24,2018
49,4210653347101133,123459736,6,5,1456,Entertainment,16.51,2018
149,4210653347101133,123459736,10,3,1457,Entertainment,68.28,2018
136,4210653347101133,123459736,6,12,1458,Test,91.47,2018
49,4210653347101133,123459736,16,7,1459,Entertainment,66.09,2018
26,4210653347101133,123459736,20,5,1460,Grocery,21.24,2018
91,4210653347101133,123459736,17,12,1461,Education,33.3,2018
136,4210653386474020,123459723,8,12,1462,Entertainment,42.23,2018
35,4210653386474020,123459723,2,10,1463,Bills,92.32,2018
121,4210653386474020,123459723,17,7,1464,Healthcare,27.5,2018
38,4210653386474020,123459723,3,11,1465,Grocery,54.19,2018
164,4210653386474020,123459723,22,1,1466,Test,36.85,2018
24,4210653386474020,123459723,9,5,1467,Bills,19.35,2018
40,4210653386474020,123459723,17,9,1468,Entertainment,79.4,2018
83,4210653386474020,123459723,22,6,1469,Education,61.48,2018
109,4210653386474020,123459723,20,1,1470,Education,31.52,2018
29,4210653386474020,123459723,10,4,1471,Grocery,48.12,2018
109,4210653386474020,123459723,2,6,1472,Bills,42.29,2018
188,4210653386474020,123459723,4,9,1473,Gas,64.0,2018
57,4210653386474020,123459723,12,11,1474,Healthcare,43.24,2018
56,4210653386474020,123459723,10,10,1475,Grocery,39.98,2018
158,4210653386474020,123459723,10,2,1476,Education,69.36,2018
69,4210653386474020,123459723,27,11,1477,Entertainment,99.93,2018
59,4210653386474020,123459723,7,9,1478,Education,68.18,2018
40,4210653386474020,123459723,7,9,1479,Bills,31.73,2018
5,4210653386474020,123459723,20,11,1480,Healthcare,73.27,2018
15,4210653386474020,123459723,15,1,1481,Test,55.1,2018
39,4210653386474020,123459723,28,1,1482,Bills,6.61,2018
188,4210653386474020,123459723,13,10,1483,Gas,65.55,2018
175,4210653386474020,123459723,11,8,1484,Grocery,26.84,2018
135,4210653386474020,123459723,2,9,1485,Gas,40.09,2018
93,4210653386474020,123459723,17,1,1486,Bills,88.19,2018
89,4210653386474020,123459723,10,12,1487,Bills,28.46,2018
59,4210653386474020,123459723,15,8,1488,Healthcare,27.12,2018
37,4210653386474020,123459723,19,3,1489,Grocery,64.3,2018
2,4210653386474020,123459723,23,9,1490,Test,88.09,2018
11,4210653386474020,123459723,13,2,1491,Test,11.43,2018
93,4210653386474020,123459723,6,4,1492,Bills,41.45,2018
36,4210653386474020,123459723,15,2,1493,Gas,50.89,2018
43,4210653386474020,123459723,19,4,1494,Grocery,43.34,2018
188,4210653386474020,123459723,24,5,1495,Test,11.81,2018
43,4210653386474020,123459723,15,10,1496,Grocery,57.79,2018
124,4210653386474020,123459723,9,10,1497,Gas,63.85,2018
91,4210653386474020,123459723,10,6,1498,Bills,71.5,2018
135,4210653386474020,123459723,6,1,1499,Education,83.9,2018
31,4210653386474020,123459723,12,11,1500,Gas,82.29,2018
111,4210653386474020,123459723,28,2,1501,Test,61.53,2018
192,4210653386474020,123459723,1,9,1502,Entertainment,8.45,2018
44,4210653386474020,123459723,25,9,1503,Gas,1.21,2018
32,4210653386474020,123459723,17,5,1504,Bills,4.68,2018
121,4210653386474020,123459723,26,4,1505,Healthcare,31.31,2018
53,4210653386474020,123459723,9,2,1506,Bills,75.86,2018
37,4210653386474020,123459723,7,5,1507,Entertainment,48.09,2018
188,4210653386474020,123459723,14,7,1508,Entertainment,5.67,2018
51,4210653386474020,123459723,2,9,1509,Entertainment,99.49,2018
192,4210653386474020,123459723,7,12,1510,Bills,23.2,2018
99,4210653386474020,123459723,26,10,1511,Test,96.7,2018
168,4210653386474020,123459723,8,12,1512,Education,42.67,2018
47,4210653386474020,123459723,21,10,1513,Entertainment,48.88,2018
44,4210653386474020,123459723,24,2,1514,Gas,34.12,2018
1,4210653386474020,123459723,24,2,1515,Entertainment,35.26,2018
83,4210653386474020,123459723,23,1,1516,Education,25.86,2018
49,4210653386474020,123459723,12,4,1517,Test,50.8,2018
149,4210653386474020,123459723,22,2,1518,Gas,51.41,2018
89,4210653386474020,123459723,24,6,1519,Grocery,13.8,2018
145,4210653386474020,123459723,11,7,1520,Gas,37.64,2018
125,4210653386474020,123459723,28,5,1521,Grocery,48.31,2018
54,4210653386474020,123459723,11,5,1522,Test,80.52,2018
5,4210653386474020,123459723,10,11,1523,Grocery,76.02,2018
21,4210653386474020,123459723,21,5,1524,Test,38.61,2018
45,4210653386474020,123459723,9,2,1525,Test,7.41,2018
20,4210653386474020,123459723,20,12,1526,Entertainment,9.11,2018
44,4210653386474020,123459723,26,8,1527,Entertainment,68.6,2018
63,4210653386474020,123459723,26,4,1528,Bills,51.8,2018
178,4210653386474020,123459723,25,6,1529,Education,74.64,2018
46,4210653386474020,123459723,13,12,1530,Entertainment,17.8,2018
30,4210653386474020,123459723,18,12,1531,Gas,11.22,2018
73,4210653386474020,123459723,20,2,1532,Education,47.51,2018
63,4210653386474020,123459723,22,7,1533,Bills,70.41,2018
69,4210653386474020,123459723,26,4,1534,Gas,31.63,2018
73,4210653386474020,123459723,19,8,1535,Education,44.67,2018
119,4210653386474020,123459723,7,6,1536,Bills,58.79,2018
135,4210653386474020,123459723,28,7,1537,Grocery,76.29,2018
