BRANCH_CODE,CREDIT_CARD_NO,CUST_SSN,DAY,MONTH,TRANSACTION_ID,TRANSACTION_TYPE,TRANSACTION_VALUE,YEAR
105,4210653386394478,123454932,22,2,26569,Test,71.14,2018
23,4210653386394478,123454932,7,10,26570,Bills,72.43,2018
145,4210653386394478,123454932,14,8,26571,Grocery,3.91,2018
20,4210653386394478,123454932,19,2,26572,Entertainment,60.81,2018
104,4210653386394478,123454932,28,10,26573,Grocery,33.8,2018
69,4210653386394478,123454932,6,1,26574,Grocery,29.48,2018
32,4210653386394478,123454932,17,3,26575,Bills,1.86,2018
19,4210653386394478,123454932,26,8,26576,Healthcare,26.04,2018
59,4210653386394478,123454932,17,4,26577,Healthcare,41.48,2018
50,4210653386394478,123454932,19,6,26578,Healthcare,48.11,2018
166,4210653386394478,123454932,16,7,26579,Education,74.17,2018
124,4210653386394478,123454932,8,3,26580,Grocery,22.02,2018
8,4210653386394478,123454932,19,6,26581,Bills,24.94,2018
14,4210653386394478,123454932,14,4,26582,Test,90.28,2018
25,4210653386394478,123454932,18,5,26583,Education,71.89,2018
37,4210653386394478,123454932,8,12,26584,Education,77.86,2018
63,4210653386394478,123454932,3,6,26585,Gas,77.13,2018
78,4210653386394478,123454932,17,6,26586,Education,91.7,2018
58,4210653386394478,123454932,15,7,26587,Bills,95.81,2018
80,4210653386394478,123454932,21,12,26588,Healthcare,92.32,2018
43,4210653386394478,123454932,4,7,26589,Entertainment,99.53,2018
105,4210653386394478,123454932,17,4,26590,Healthcare,29.55,2018
38,4210653386394478,123454932,24,11,26591,Grocery,49.0,2018
58,4210653386394478,123454932,4,12,26592,Entertainment,33.51,2018
79,4210653386394478,123454932,27,9,26593,Healthcare,85.75,2018
115,4210653386394478,123454932,25,8,26594,Healthcare,49.09,2018
103,4210653314449645,123454917,4,2,26595,Gas,10.24,2018
90,4210653314449645,123454917,16,2,26596,Healthcare,14.33,2018
8,4210653314449645,123454917,19,2,26597,Entertainment,54.1,2018
31,4210653314449645,123454917,23,11,26598,Test,11.47,2018
121,4210653314449645,123454917,4,3,26599,Entertainment,51.39,2018
2,4210653314449645,123454917,28,2,26600,Grocery,2.83,2018
51,4210653314449645,123454917,8,6,26601,Test,6.28,2018
3,4210653314449645,123454917,11,11,26602,Education,95.13,2018
85,4210653314449645,123454917,8,5,26603,Gas,61.14,2018
75,4210653314449645,123454917,6,11,26604,Entertainment,34.61,2018
16,4210653314449645,123454917,8,12,26605,Bills,38.72,2018
36,4210653314449645,123454917,9,3,26606,Healthcare,73.82,2018
99,4210653314449645,123454917,11,1,26607,Education,8.95,2018
11,4210653314449645,123454917,4,3,26608,Test,34.49,2018
9,4210653314449645,123454917,24,6,26609,Education,50.51,2018
114,4210653314449645,123454917,24,10,26610,Healthcare,79.32,2018
7,4210653314449645,123454917,3,6,26611,Test,99.55,2018
158,4210653314449645,123454917,14,8,26612,Grocery,14.31,2018
44,4210653314449645,123454917,1,1,26613,Gas,70.89,2018
70,4210653314449645,123454917,3,5,26614,Gas,30.7,2018
23,4210653314449645,123454917,5,10,26615,Education,36.79,2018
59,4210653314449645,123454917,2,7,26616,Test,3.51,2018
9,4210653314449645,123454917,2,8,26617,Healthcare,16.36,2018
121,4210653314449645,123454917,5,5,26618,Entertainment,78.71,2018
111,4210653314449645,123454917,10,11,26619,Education,73.89,2018
54,4210653314449645,123454917,23,10,26620,Entertainment,49.08,2018
114,4210653314449645,123454917,22,6,26621,Gas,11.51,2018
37,4210653314449645,123454917,10,6,26622,Grocery,57.41,2018
45,4210653314449645,123454917,22,6,26623,Gas,16.23,2018
103,4210653314449645,123454917,18,9,26624,Grocery,45.37,2018
74,4210653314449645,123454917,8,6,26625,Test,24.64,2018
63,4210653314449645,123454917,17,1,26626,Bills,68.47,2018
29,4210653314449645,123454917,16,5,26627,Entertainment,78.21,2018
18,4210653314449645,123454917,5,11,26628,Test,4.8,2018
15,4210653314449645,123454917,1,3,26629,Test,7.31,2018
11,4210653314449645,123454917,3,12,26630,Gas,57.12,2018
173,4210653314449645,123454917,6,2,26631,Bills,7.78,2018
20,4210653314449645,123454917,22,8,26632,Grocery,53.03,2018
30,4210653314449645,123454917,25,10,26633,Bills,9.83,2018
37,4210653314449645,123454917,18,6,26634,Grocery,50.66,2018
93,4210653314449645,123454917,5,4,26635,Entertainment,89.31,2018
107,4210653314449645,123454917,20,8,26636,Bills,16.12,2018
139,4210653314449645,123454917,13,5,26637,Gas,94.78,2018
23,4210653314449645,123454917,6,4,26638,Test,100.59,2018
1,4210653314449645,123454917,1,12,26639,Entertainment,84.08,2018
11,4210653314449645,123454917,20,3,26640,Bills,100.03,2018
24,4210653314449645,123454917,25,8,26641,Grocery,33.23,2018
164,4210653314449645,123454917,19,10,26642,Education,6.25,2018
118,4210653314449645,123454917,3,4,26643,Gas,42.29,2018
105,4210653314449645,123454917,3,8,26644,Grocery,76.64,2018
111,4210653314449645,123454917,25,10,26645,Bills,48.28,2018
45,4210653314449645,123454917,21,1,26646,Healthcare,96.06,2018
37,4210653314449645,123454917,10,3,26647,Bills,60.44,2018
40,4210653314449645,123454917,8,12,26648,Test,12.44,2018
35,4210653314449645,123454917,14,4,26649,Test,59.75,2018
11,4210653314449645,123454917,5,10,26650,Gas,45.11,2018
80,4210653314449645,123454917,18,2,26651,Entertainment,87.88,2018
93,4210653314449645,123454917,15,12,26652,Healthcare,43.86,2018
9,4210653314449645,123454917,1,1,26653,Test,31.95,2018
17,4210653314449645,123454917,23,6,26654,Test,34.14,2018
46,4210653379837053,123454905,12,4,26655,Entertainment,36.64,2018
45,4210653379837053,123454905,21,12,26656,Healthcare,60.96,2018
118,4210653379837053,123454905,2,1,26657,Bills,8.44,2018
38,4210653379837053,123454905,10,9,26658,Test,96.04,2018
30,4210653379837053,123454905,7,4,26659,Bills,15.97,2018
166,4210653379837053,123454905,19,6,26660,Education,82.84,2018
178,4210653379837053,123454905,5,2,26661,Healthcare,61.56,2018
104,4210653379837053,123454905,20,4,26662,Test,31.06,2018
35,4210653379837053,123454905,18,3,26663,Education,47.73,2018
76,4210653379837053,123454905,8,10,26664,Test,77.23,2018
60,4210653379837053,123454905,5,4,26665,Grocery,38.87,2018
50,4210653379837053,123454905,7,2,26666,Grocery,76.47,2018
119,4210653379837053,123454905,20,10,26667,Bills,25.35,2018
95,4210653379837053,123454905,13,6,26668,Grocery,4.85,2018
50,4210653379837053,123454905,4,10,26669,Grocery,87.33,2018
121,4210653379837053,123454905,13,3,26670,Healthcare,50.03,2018
38,4210653379837053,123454905,20,12,26671,Education,44.85,2018
43,4210653379837053,123454905,1,8,26672,Healthcare,31.28,2018
170,4210653379837053,123454905,4,3,26673,Gas,77.61,2018
114,4210653379837053,123454905,21,8,26674,Test,29.93,2018
17,4210653379837053,123454905,15,8,26675,Entertainment,1.4,2018
93,4210653379837053,123454905,19,8,26676,Bills,42.58,2018
104,4210653379837053,123454905,18,9,26677,Healthcare,47.5,2018
24,4210653379837053,123454905,11,1,26678,Healthcare,38.18,2018
123,4210653379837053,123454905,3,12,26679,Entertainment,20.43,2018
57,4210653379837053,123454905,19,7,26680,Healthcare,49.41,2018
135,4210653379837053,123454905,7,5,26681,Healthcare,73.67,2018
29,4210653379837053,123454905,3,2,26682,Entertainment,66.84,2018
121,4210653379837053,123454905,4,1,26683,Healthcare,42.33,2018
4,4210653379837053,123454905,9,7,26684,Education,68.15,2018
178,4210653379837053,123454905,4,11,26685,Grocery,97.52,2018
180,4210653334162894,123454902,6,9,26686,Test,71.65,2018
7,4210653334162894,123454902,9,9,26687,Healthcare,61.76,2018
168,4210653334162894,123454902,11,10,26688,Entertainment,97.29,2018
38,4210653334162894,123454902,6,5,26689,Gas,33.05,2018
18,4210653334162894,123454902,9,10,26690,Education,22.7,2018
192,4210653334162894,123454902,27,3,26691,Entertainment,44.81,2018
170,4210653334162894,123454902,14,3,26692,Entertainment,10.99,2018
103,4210653334162894,123454902,7,12,26693,Grocery,1.3,2018
104,4210653334162894,123454902,7,4,26694,Test,34.2,2018
10,4210653334162894,123454902,12,3,26695,Bills,58.83,2018
81,4210653334162894,123454902,17,9,26696,Education,73.44,2018
100,4210653334162894,123454902,5,9,26697,Entertainment,6.51,2018
90,4210653334162894,123454902,10,9,26698,Gas,7.96,2018
192,4210653334162894,123454902,27,8,26699,Bills,7.43,2018
22,4210653334162894,123454902,17,7,26700,Entertainment,28.11,2018
7,4210653318141021,123454900,14,5,26701,Education,18.81,2018
144,4210653318141021,123454900,7,8,26702,Test,59.05,2018
166,4210653318141021,123454900,11,11,26703,Entertainment,6.54,2018
22,4210653318141021,123454900,26,12,26704,Entertainment,24.93,2018
32,4210653318141021,123454900,20,4,26705,Grocery,52.43,2018
131,4210653318141021,123454900,13,7,26706,Education,16.06,2018
75,4210653318141021,123454900,9,10,26707,Healthcare,91.05,2018
118,4210653318141021,123454900,8,12,26708,Healthcare,73.3,2018
37,4210653318141021,123454900,15,1,26709,Bills,71.86,2018
139,4210653318141021,123454900,2,7,26710,Bills,60.49,2018
24,4210653318141021,123454900,1,4,26711,Education,32.98,2018
73,4210653318141021,123454900,18,2,26712,Gas,43.5,2018
36,4210653318141021,123454900,21,7,26713,Education,64.74,2018
5,4210653318141021,123454900,26,6,26714,Education,85.95,2018
103,4210653318141021,123454900,25,12,26715,Bills,77.45,2018
58,4210653318141021,123454900,5,2,26716,Entertainment,88.52,2018
1,4210653318141021,123454900,27,4,26717,Entertainment,19.82,2018
135,4210653318141021,123454900,5,8,26718,Healthcare,47.9,2018
24,4210653318141021,123454900,16,5,26719,Education,44.86,2018
105,4210653318141021,123454900,20,8,26720,Healthcare,95.46,2018
48,4210653318141021,123454900,26,3,26721,Healthcare,59.41,2018
10,4210653318141021,123454900,18,5,26722,Grocery,52.16,2018
3,4210653318141021,123454900,19,12,26723,Education,5.94,2018
85,4210653318141021,123454900,11,8,26724,Entertainment,9.71,2018
91,4210653318141021,123454900,9,7,26725,Gas,48.28,2018
49,4210653318141021,123454900,11,8,26726,Bills,12.72,2018
12,4210653318141021,123454900,13,7,26727,Healthcare,31.94,2018
78,4210653318141021,123454900,3,2,26728,Test,11.99,2018
57,4210653318141021,123454900,17,5,26729,Entertainment,95.06,2018
77,4210653318141021,123454900,13,2,26730,Entertainment,37.6,2018
114,4210653318141021,123454900,6,12,26731,Entertainment,52.79,2018
126,4210653318141021,123454900,6,5,26732,Bills,17.84,2018
20,4210653318141021,123454900,20,7,26733,Test,37.98,2018
85,4210653318141021,123454900,22,8,26734,Healthcare,36.2,2018
175,4210653318141021,123454900,11,8,26735,Entertainment,38.55,2018
83,4210653318141021,123454900,4,11,26736,Healthcare,55.31,2018
188,4210653318141021,123454900,19,4,26737,Healthcare,93.77,2018
8,4210653318141021,123454900,3,8,26738,Bills,55.92,2018
66,4210653318141021,123454900,8,12,26739,Education,75.8,2018
170,4210653318141021,123454900,16,8,26740,Healthcare,84.33,2018
51,4210653318141021,123454900,15,1,26741,Education,45.14,2018
21,4210653318141021,123454900,22,10,26742,Healthcare,78.57,2018
10,4210653318141021,123454900,8,2,26743,Entertainment,75.0,2018
173,4210653318141021,123454900,13,8,26744,Gas,61.52,2018
12,4210653318141021,123454900,24,11,26745,Entertainment,72.26,2018
160,4210653318141021,123454900,7,10,26746,Education,69.49,2018
168,4210653318141021,123454900,12,4,26747,Bills,8.17,2018
76,4210653318141021,123454900,12,2,26748,Healthcare,2.0,2018
58,4210653318141021,123454900,11,8,26749,Bills,35.57,2018
21,4210653318141021,123454900,21,7,26750,Grocery,77.47,2018
4,4210653318141021,123454900,1,6,26751,Education,41.86,2018
168,4210653318141021,123454900,7,11,26752,Bills,15.34,2018
63,4210653318141021,123454900,27,11,26753,Entertainment,2.11,2018
115,4210653318141021,123454900,28,9,26754,Healthcare,99.68,2018
145,4210653318141021,123454900,17,8,26755,Test,10.93,2018
49,4210653318141021,123454900,5,5,26756,Education,72.71,2018
156,4210653318141021,123454900,19,6,26757,Entertainment,50.8,2018
45,4210653318141021,123454900,27,4,26758,Healthcare,10.61,2018
23,4210653318141021,123454900,4,10,26759,Test,24.16,2018
35,4210653318141021,123454900,17,10,26760,Entertainment,82.13,2018
175,4210653318141021,123454900,7,5,26761,Grocery,62.33,2018
4,4210653318141021,123454900,4,5,26762,Education,64.08,2018
1,4210653318141021,123454900,25,1,26763,Education,19.45,2018
58,4210653318141021,123454900,12,7,26764,Education,75.57,2018
166,4210653318141021,123454900,16,7,26765,Bills,16.41,2018
74,4210653318141021,123454900,15,3,26766,Bills,47.2,2018
7,4210653318141021,123454900,15,3,26767,Grocery,37.55,2018
100,4210653318141021,123454900,2,2,26768,Education,73.43,2018
16,4210653318141021,123454900,1,5,26769,Entertainment,32.75,2018
51,4210653318141021,123454900,19,9,26770,Bills,15.02,2018
95,4210653318141021,123454900,22,4,26771,Test,46.79,2018
175,4210653318141021,123454900,24,6,26772,Healthcare,73.6,2018
107,4210653318141021,123454900,3,7,26773,Bills,99.95,2018
18,4210653318141021,123454900,5,3,26774,Entertainment,13.52,2018
114,4210653318141021,123454900,18,5,26775,Test,8.82,2018
91,4210653318141021,123454900,13,5,26776,Gas,70.85,2018
43,4210653318141021,123454900,24,5,26777,Grocery,55.76,2018
48,4210653318141021,123454900,27,3,26778,Bills,61.61,2018
9,4210653318141021,123454900,2,2,26779,Bills,54.22,2018
79,4210653318141021,123454900,18,5,26780,Gas,24.64,2018
93,4210653318141021,123454900,14,12,26781,Healthcare,14.17,2018
28,4210653318141021,123454900,15,11,26782,Education,55.84,2018
36,4210653318141021,123454900,12,2,26783,Healthcare,19.85,2018
60,4210653318141021,123454900,20,11,26784,Bills,86.81,2018
117,4210653318141021,123454900,13,11,26785,Test,87.87,2018
27,4210653318141021,123454900,18,11,26786,Entertainment,53.48,2018
15,4210653318141021,123454900,14,7,26787,Education,58.66,2018
100,4210653333641362,123454894,4,5,26788,Entertainment,33.19,2018
135,4210653333641362,123454894,12,12,26789,Entertainment,61.77,2018
166,4210653333641362,123454894,27,1,26790,Entertainment,16.57,2018
144,4210653333641362,123454894,3,9,26791,Grocery,43.81,2018
90,4210653333641362,123454894,20,5,26792,Education,12.52,2018
32,4210653333641362,123454894,21,1,26793,Healthcare,88.58,2018
180,4210653333641362,123454894,14,7,26794,Gas,93.67,2018
121,4210653333641362,123454894,6,11,26795,Gas,16.13,2018
3,4210653333641362,123454894,28,7,26796,Healthcare,8.08,2018
2,4210653333641362,123454894,1,5,26797,Grocery,68.19,2018
28,4210653333641362,123454894,1,7,26798,Education,73.91,2018
40,4210653333641362,123454894,11,9,26799,Bills,36.63,2018
42,4210653333641362,123454894,10,9,26800,Test,90.7,2018
180,4210653333641362,123454894,19,5,26801,Education,91.17,2018
70,4210653333641362,123454894,13,8,26802,Gas,60.76,2018
22,4210653333641362,123454894,6,7,26803,Gas,41.2,2018
17,4210653333641362,123454894,13,12,26804,Healthcare,47.72,2018
35,4210653333641362,123454894,26,3,26805,Education,31.09,2018
139,4210653333641362,123454894,15,12,26806,Education,40.44,2018
175,4210653333641362,123454894,21,12,26807,Test,90.27,2018
40,4210653333641362,123454894,9,6,26808,Entertainment,72.62,2018
139,4210653333641362,123454894,24,7,26809,Bills,45.69,2018
192,4210653333641362,123454894,16,1,26810,Bills,92.06,2018
59,4210653333641362,123454894,9,8,26811,Test,61.51,2018
119,4210653333641362,123454894,26,2,26812,Education,22.75,2018
91,4210653333641362,123454894,23,10,26813,Education,5.94,2018
60,4210653333641362,123454894,27,1,26814,Entertainment,54.01,2018
49,4210653333641362,123454894,1,3,26815,Entertainment,77.02,2018
53,4210653333641362,123454894,27,8,26816,Gas,51.54,2018
104,4210653333641362,123454894,3,4,26817,Bills,3.96,2018
123,4210653333641362,123454894,27,1,26818,Entertainment,95.66,2018
59,4210653333641362,123454894,5,1,26819,Education,11.9,2018
9,4210653333641362,123454894,18,5,26820,Bills,55.28,2018
15,4210653333641362,123454894,17,1,26821,Healthcare,84.29,2018
81,4210653333641362,123454894,22,6,26822,Test,60.33,2018
35,4210653333641362,123454894,25,12,26823,Education,78.95,2018
83,4210653333641362,123454894,14,6,26824,Entertainment,19.14,2018
66,4210653333641362,123454894,27,11,26825,Healthcare,97.81,2018
15,4210653333641362,123454894,25,1,26826,Healthcare,26.86,2018
72,4210653333641362,123454894,26,12,26827,Entertainment,12.04,2018
175,4210653333641362,123454894,14,12,26828,Education,69.24,2018
21,4210653333641362,123454894,17,4,26829,Gas,53.41,2018
38,4210653333641362,123454894,26,12,26830,Test,53.61,2018
56,4210653333641362,123454894,21,3,26831,Grocery,14.06,2018
85,4210653333641362,123454894,25,12,26832,Bills,37.27,2018
156,4210653333641362,123454894,23,4,26833,Gas,95.42,2018
105,4210653333641362,123454894,7,10,26834,Grocery,27.49,2018
47,4210653333641362,123454894,21,9,26835,Education,4.09,2018
36,4210653333641362,123454894,13,6,26836,Entertainment,48.76,2018
40,4210653333641362,123454894,4,8,26837,Bills,7.43,2018
158,4210653348391845,123454892,21,11,26838,Grocery,63.84,2018
17,4210653348391845,123454892,14,9,26839,Bills,53.09,2018
158,4210653348391845,123454892,13,1,26840,Healthcare,8.02,2018
70,4210653354668589,123454890,1,1,26841,Healthcare,20.03,2018
77,4210653354668589,123454890,12,10,26842,Grocery,89.62,2018
11,4210653394207005,123454889,13,7,26843,Grocery,3.75,2018
192,4210653394207005,123454889,8,1,26844,Education,79.47,2018
36,4210653394207005,123454889,12,8,26845,Gas,16.98,2018
78,4210653394207005,123454889,9,3,26846,Gas,34.51,2018
40,4210653394207005,123454889,20,5,26847,Bills,23.54,2018
123,4210653394207005,123454889,17,2,26848,Gas,28.89,2018
180,4210653394207005,123454889,12,9,26849,Grocery,21.48,2018
118,4210653394207005,123454889,25,12,26850,Bills,25.66,2018
47,4210653394207005,123454889,14,11,26851,Gas,26.9,2018
49,4210653394207005,123454889,9,12,26852,Bills,10.53,2018
136,4210653394207005,123454889,10,11,26853,Education,58.58,2018
57,4210653394207005,123454889,7,6,26854,Bills,1.81,2018
104,4210653394207005,123454889,4,9,26855,Entertainment,73.51,2018
100,4210653394207005,123454889,16,8,26856,Bills,8.89,2018
2,4210653394207005,123454889,2,6,26857,Education,19.42,2018
178,4210653394207005,123454889,25,5,26858,Grocery,84.81,2018
40,4210653394207005,123454889,26,9,26859,Grocery,23.51,2018
121,4210653394207005,123454889,7,10,26860,Entertainment,87.88,2018
164,4210653394207005,123454889,1,12,26861,Education,38.95,2018
100,4210653394207005,123454889,6,7,26862,Healthcare,90.82,2018
54,4210653394207005,123454889,8,3,26863,Grocery,67.66,2018
51,4210653394207005,123454889,9,7,26864,Entertainment,51.11,2018
135,4210653394207005,123454889,13,12,26865,Education,36.2,2018
60,4210653394207005,123454889,18,2,26866,Gas,53.15,2018
121,4210653394207005,123454889,21,7,26867,Bills,78.25,2018
75,4210653394207005,123454889,21,5,26868,Test,8.07,2018
5,4210653394207005,123454889,24,12,26869,Education,61.74,2018
49,4210653394207005,123454889,26,8,26870,Grocery,52.14,2018
73,4210653394207005,123454889,6,2,26871,Grocery,53.99,2018
105,4210653394207005,123454889,21,2,26872,Grocery,92.54,2018
47,4210653394207005,123454889,24,10,26873,Bills,79.4,2018
125,4210653394207005,123454889,3,11,26874,Bills,43.19,2018
125,4210653388487485,123454886,8,10,26875,Gas,36.44,2018
107,4210653388487485,123454886,24,4,26876,Gas,54.24,2018
3,4210653388487485,123454886,22,9,26877,Education,16.8,2018
83,4210653388487485,123454886,11,10,26878,Gas,46.64,2018
7,4210653388487485,123454886,26,5,26879,Test,85.32,2018
100,4210653388487485,123454886,8,12,26880,Education,75.52,2018
103,4210653388487485,123454886,6,11,26881,Education,2.41,2018
121,4210653388487485,123454886,9,4,26882,Education,86.62,2018
90,4210653388487485,123454886,12,4,26883,Healthcare,78.51,2018
30,4210653370637574,123454876,3,3,26884,Gas,83.83,2018
117,4210653370637574,123454876,21,8,26885,Healthcare,89.94,2018
50,4210653370637574,123454876,25,1,26886,Education,38.4,2018
54,4210653370637574,123454876,23,1,26887,Gas,93.55,2018
40,4210653370637574,123454876,3,9,26888,Grocery,58.35,2018
178,4210653370637574,123454876,15,11,26889,Entertainment,10.84,2018
156,4210653370637574,123454876,18,9,26890,Education,39.55,2018
38,4210653370637574,123454876,17,10,26891,Healthcare,29.05,2018
91,4210653370637574,123454876,2,6,26892,Bills,11.21,2018
136,4210653370637574,123454876,28,8,26893,Entertainment,15.19,2018
74,4210653370637574,123454876,9,6,26894,Test,42.36,2018
14,4210653370637574,123454876,28,4,26895,Gas,94.18,2018
121,4210653370637574,123454876,13,8,26896,Test,28.42,2018
93,4210653370637574,123454876,13,3,26897,Gas,33.04,2018
5,4210653370637574,123454876,18,9,26898,Gas,61.05,2018
30,4210653370637574,123454876,12,11,26899,Education,91.28,2018
23,4210653370637574,123454876,4,12,26900,Education,90.48,2018
49,4210653370637574,123454876,12,7,26901,Entertainment,25.43,2018
5,4210653370637574,123454876,28,9,26902,Healthcare,91.32,2018
27,4210653345466468,123454864,15,9,26903,Bills,49.64,2018
46,4210653345466468,123454864,25,4,26904,Entertainment,80.67,2018
24,4210653345466468,123454864,16,9,26905,Test,18.97,2018
123,4210653345466468,123454864,13,5,26906,Grocery,56.85,2018
42,4210653345466468,123454864,27,1,26907,Healthcare,11.27,2018
103,4210653345466468,123454864,19,7,26908,Grocery,23.61,2018
26,4210653345466468,123454864,24,2,26909,Gas,10.67,2018
23,4210653345466468,123454864,18,1,26910,Bills,24.33,2018
67,4210653345466468,123454864,9,12,26911,Gas,57.94,2018
156,4210653345466468,123454864,23,4,26912,Test,29.77,2018
28,4210653345466468,123454864,2,11,26913,Grocery,83.61,2018
78,4210653345466468,123454864,7,7,26914,Bills,42.0,2018
105,4210653345466468,123454864,19,11,26915,Education,60.23,2018
2,4210653345466468,123454864,12,10,26916,Entertainment,12.25,2018
66,4210653345466468,123454864,4,8,26917,Education,94.22,2018
145,4210653345466468,123454864,8,10,26918,Gas,72.07,2018
26,4210653345466468,123454864,20,6,26919,Grocery,31.96,2018
67,4210653345466468,123454864,6,1,26920,Test,55.08,2018
89,4210653345466468,123454864,24,11,26921,Grocery,39.34,2018
19,4210653345466468,123454864,15,11,26922,Healthcare,66.54,2018
78,4210653345466468,123454864,12,3,26923,Healthcare,19.55,2018
28,4210653345466468,123454864,11,2,26924,Entertainment,17.01,2018
119,4210653345466468,123454864,21,12,26925,Healthcare,47.01,2018
72,4210653345466468,123454864,10,7,26926,Education,42.69,2018
16,4210653345466468,123454864,22,8,26927,Education,43.38,2018
123,4210653345466468,123454864,16,10,26928,Grocery,69.77,2018
72,4210653345466468,123454864,10,1,26929,Test,27.28,2018
24,4210653345466468,123454864,18,11,26930,Healthcare,5.53,2018
63,4210653345466468,123454864,14,3,26931,Test,15.31,2018
118,4210653345466468,123454864,7,1,26932,Entertainment,95.96,2018
125,4210653345466468,123454864,27,9,26933,Healthcare,50.15,2018
25,4210653345466468,123454864,7,5,26934,Grocery,3.55,2018
59,4210653345466468,123454864,9,1,26935,Healthcare,74.47,2018
32,4210653345466468,123454864,14,9,26936,Entertainment,48.02,2018
85,4210653345466468,123454864,7,4,26937,Gas,100.53,2018
39,4210653345466468,123454864,8,9,26938,Gas,57.83,2018
77,4210653345466468,123454864,3,6,26939,Bills,49.98,2018
38,4210653345466468,123454864,23,9,26940,Gas,37.64,2018
12,4210653345466468,123454864,13,7,26941,Bills,92.55,2018
72,4210653345466468,123454864,8,2,26942,Healthcare,6.18,2018
31,4210653345466468,123454864,7,1,26943,Grocery,30.24,2018
104,4210653345466468,123454864,24,2,26944,Grocery,47.97,2018
70,4210653345466468,123454864,12,5,26945,Test,79.7,2018
48,4210653345466468,123454864,27,6,26946,Gas,18.41,2018
91,4210653345466468,123454864,25,9,26947,Healthcare,94.33,2018
27,4210653345466468,123454864,18,2,26948,Grocery,51.04,2018
123,4210653345466468,123454864,13,11,26949,Healthcare,57.53,2018
37,4210653345466468,123454864,26,10,26950,Entertainment,33.75,2018
54,4210653345466468,123454864,17,4,26951,Test,71.81,2018
114,4210653345466468,123454864,15,11,26952,Grocery,92.83,2018
73,4210653345466468,123454864,23,12,26953,Test,3.9,2018
19,4210653345466468,123454864,10,7,26954,Healthcare,34.91,2018
90,4210653345466468,123454864,3,3,26955,Entertainment,55.89,2018
74,4210653345466468,123454864,24,4,26956,Education,45.57,2018
47,4210653345466468,123454864,2,4,26957,Test,70.65,2018
30,4210653345466468,123454864,12,7,26958,Entertainment,17.24,2018
117,4210653345466468,123454864,9,4,26959,Entertainment,98.87,2018
188,4210653345466468,123454864,28,9,26960,Gas,64.09,2018
47,4210653345466468,123454864,24,10,26961,Healthcare,13.88,2018
22,4210653345466468,123454864,1,8,26962,Education,21.69,2018
49,4210653345466468,123454864,24,10,26963,Education,33.4,2018
8,4210653345466468,123454864,3,8,26964,Grocery,62.71,2018
46,4210653345466468,123454864,22,8,26965,Healthcare,98.2,2018
158,4210653345466468,123454864,17,5,26966,Education,57.09,2018
124,4210653345466468,123454864,23,8,26967,Education,16.57,2018
118,4210653345466468,123454864,6,5,26968,Bills,10.26,2018
103,4210653345466468,123454864,26,6,26969,Entertainment,13.22,2018
156,4210653345466468,123454864,3,12,26970,Entertainment,50.18,2018
48,4210653345466468,123454864,7,8,26971,Test,6.84,2018
48,4210653345466468,123454864,4,12,26972,Grocery,26.09,2018
100,4210653345466468,123454864,5,1,26973,Entertainment,70.34,2018
93,4210653345466468,123454864,26,2,26974,Bills,39.38,2018
17,4210653345466468,123454864,19,6,26975,Gas,40.24,2018
77,4210653345466468,123454864,18,11,26976,Grocery,11.6,2018
52,4210653345466468,123454864,22,5,26977,Education,31.97,2018
8,4210653345466468,123454864,14,11,26978,Test,31.79,2018
80,4210653345466468,123454864,14,11,26979,Gas,84.28,2018
28,4210653345466468,123454864,10,4,26980,Bills,63.97,2018
168,4210653345466468,123454864,19,9,26981,Entertainment,90.78,2018
158,4210653345466468,123454864,1,3,26982,Healthcare,45.37,2018
168,4210653345466468,123454864,15,9,26983,Grocery,3.74,2018
74,4210653345466468,123454864,4,5,26984,Healthcare,63.52,2018
54,4210653361214298,123454851,28,1,26985,Gas,28.51,2018
22,4210653361214298,123454851,7,8,26986,Healthcare,62.19,2018
37,4210653361214298,123454851,27,12,26987,Healthcare,57.4,2018
46,4210653361214298,123454851,18,7,26988,Gas,69.49,2018
131,4210653361214298,123454851,22,12,26989,Education,64.38,2018
59,4210653361214298,123454851,19,2,26990,Education,100.22,2018
14,4210653361214298,123454851,9,5,26991,Bills,43.44,2018
48,4210653361214298,123454851,8,2,26992,Test,5.73,2018
29,4210653361214298,123454851,16,5,26993,Grocery,26.06,2018
114,4210653361214298,123454851,25,11,26994,Education,12.18,2018
80,4210653361214298,123454851,26,9,26995,Test,91.65,2018
17,4210653361214298,123454851,22,1,26996,Gas,35.08,2018
49,4210653361214298,123454851,20,12,26997,Gas,94.72,2018
63,4210653361214298,123454851,23,2,26998,Grocery,99.11,2018
78,4210653361214298,123454851,21,6,26999,Test,30.93,2018
90,4210653361214298,123454851,17,11,27000,Bills,63.24,2018
43,4210653361214298,123454851,7,12,27001,Healthcare,88.74,2018
1,4210653361214298,123454851,9,3,27002,Bills,38.71,2018
51,4210653361214298,123454851,25,3,27003,Healthcare,69.38,2018
144,4210653361214298,123454851,14,8,27004,Healthcare,100.17,2018
100,4210653356030493,123454842,19,8,27005,Gas,99.22,2018
123,4210653356030493,123454842,28,10,27006,Gas,19.39,2018
48,4210653356030493,123454842,25,7,27007,Education,71.07,2018
2,4210653356030493,123454842,14,9,27008,Entertainment,55.96,2018
40,4210653356030493,123454842,8,2,27009,Entertainment,8.68,2018
124,4210653356030493,123454842,3,7,27010,Gas,33.21,2018
